,boot_type,targeted_structure,noise_type,rdm_comparison,n_cell,n_subj,n_stim,n_repeat,finished
1107,both,VISl,shrinkage_eye,corr,80,5,10,10,0
1108,both,VISl,shrinkage_eye,corr,80,5,10,20,0
1109,both,VISl,shrinkage_eye,corr,80,5,10,40,0
1110,both,VISl,shrinkage_eye,corr,80,5,20,10,0
1111,both,VISl,shrinkage_eye,corr,80,5,20,20,0
1112,both,VISl,shrinkage_eye,corr,80,5,20,40,0
1113,both,VISl,shrinkage_eye,corr,80,5,40,10,0
1114,both,VISl,shrinkage_eye,corr,80,5,40,20,0
1115,both,VISl,shrinkage_eye,corr,80,5,40,40,0
1116,both,VISl,shrinkage_eye,corr,80,10,10,10,0
1117,both,VISl,shrinkage_eye,corr,80,10,10,20,0
1118,both,VISl,shrinkage_eye,corr,80,10,10,40,0
1119,both,VISl,shrinkage_eye,corr,80,10,20,10,0
1120,both,VISl,shrinkage_eye,corr,80,10,20,20,0
1121,both,VISl,shrinkage_eye,corr,80,10,20,40,0
1122,both,VISl,shrinkage_eye,corr,80,10,40,10,0
1123,both,VISl,shrinkage_eye,corr,80,10,40,20,0
1124,both,VISl,shrinkage_eye,corr,80,10,40,40,0
1125,both,VISl,shrinkage_eye,corr,80,15,10,10,0
1126,both,VISl,shrinkage_eye,corr,80,15,10,20,0
1127,both,VISl,shrinkage_eye,corr,80,15,10,40,0
1128,both,VISl,shrinkage_eye,corr,80,15,20,10,0
1129,both,VISl,shrinkage_eye,corr,80,15,20,20,0
1130,both,VISl,shrinkage_eye,corr,80,15,20,40,0
1131,both,VISl,shrinkage_eye,corr,80,15,40,10,0
1132,both,VISl,shrinkage_eye,corr,80,15,40,20,0
1133,both,VISl,shrinkage_eye,corr,80,15,40,40,0
1134,both,VISl,shrinkage_eye,corr_cov,20,5,10,10,0
1135,both,VISl,shrinkage_eye,corr_cov,20,5,10,20,0
1136,both,VISl,shrinkage_eye,corr_cov,20,5,10,40,0
1137,both,VISl,shrinkage_eye,corr_cov,20,5,20,10,0
1138,both,VISl,shrinkage_eye,corr_cov,20,5,20,20,0
1139,both,VISl,shrinkage_eye,corr_cov,20,5,20,40,0
1140,both,VISl,shrinkage_eye,corr_cov,20,5,40,10,0
1141,both,VISl,shrinkage_eye,corr_cov,20,5,40,20,0
1142,both,VISl,shrinkage_eye,corr_cov,20,5,40,40,0
1143,both,VISl,shrinkage_eye,corr_cov,20,10,10,10,0
1144,both,VISl,shrinkage_eye,corr_cov,20,10,10,20,0
1145,both,VISl,shrinkage_eye,corr_cov,20,10,10,40,0
1146,both,VISl,shrinkage_eye,corr_cov,20,10,20,10,0
1147,both,VISl,shrinkage_eye,corr_cov,20,10,20,20,0
1148,both,VISl,shrinkage_eye,corr_cov,20,10,20,40,0
1149,both,VISl,shrinkage_eye,corr_cov,20,10,40,10,0
1150,both,VISl,shrinkage_eye,corr_cov,20,10,40,20,0
1151,both,VISl,shrinkage_eye,corr_cov,20,10,40,40,0
1152,both,VISl,shrinkage_eye,corr_cov,20,15,10,10,0
1153,both,VISl,shrinkage_eye,corr_cov,20,15,10,20,0
1154,both,VISl,shrinkage_eye,corr_cov,20,15,10,40,0
1155,both,VISl,shrinkage_eye,corr_cov,20,15,20,10,0
1156,both,VISl,shrinkage_eye,corr_cov,20,15,20,20,0
1157,both,VISl,shrinkage_eye,corr_cov,20,15,20,40,0
1158,both,VISl,shrinkage_eye,corr_cov,20,15,40,10,0
1159,both,VISl,shrinkage_eye,corr_cov,20,15,40,20,0
1160,both,VISl,shrinkage_eye,corr_cov,20,15,40,40,0
1161,both,VISl,shrinkage_eye,corr_cov,40,5,10,10,0
1162,both,VISl,shrinkage_eye,corr_cov,40,5,10,20,0
1163,both,VISl,shrinkage_eye,corr_cov,40,5,10,40,0
1164,both,VISl,shrinkage_eye,corr_cov,40,5,20,10,0
1165,both,VISl,shrinkage_eye,corr_cov,40,5,20,20,0
1166,both,VISl,shrinkage_eye,corr_cov,40,5,20,40,0
1167,both,VISl,shrinkage_eye,corr_cov,40,5,40,10,0
1168,both,VISl,shrinkage_eye,corr_cov,40,5,40,20,0
1169,both,VISl,shrinkage_eye,corr_cov,40,5,40,40,0
1170,both,VISl,shrinkage_eye,corr_cov,40,10,10,10,0
1171,both,VISl,shrinkage_eye,corr_cov,40,10,10,20,0
1172,both,VISl,shrinkage_eye,corr_cov,40,10,10,40,0
1173,both,VISl,shrinkage_eye,corr_cov,40,10,20,10,0
1174,both,VISl,shrinkage_eye,corr_cov,40,10,20,20,0
1175,both,VISl,shrinkage_eye,corr_cov,40,10,20,40,0
1176,both,VISl,shrinkage_eye,corr_cov,40,10,40,10,0
1177,both,VISl,shrinkage_eye,corr_cov,40,10,40,20,0
1178,both,VISl,shrinkage_eye,corr_cov,40,10,40,40,0
1179,both,VISl,shrinkage_eye,corr_cov,40,15,10,10,0
1180,both,VISl,shrinkage_eye,corr_cov,40,15,10,20,0
1181,both,VISl,shrinkage_eye,corr_cov,40,15,10,40,0
1182,both,VISl,shrinkage_eye,corr_cov,40,15,20,10,0
1183,both,VISl,shrinkage_eye,corr_cov,40,15,20,20,0
1184,both,VISl,shrinkage_eye,corr_cov,40,15,20,40,0
1185,both,VISl,shrinkage_eye,corr_cov,40,15,40,10,0
1186,both,VISl,shrinkage_eye,corr_cov,40,15,40,20,0
1187,both,VISl,shrinkage_eye,corr_cov,40,15,40,40,0
1188,both,VISl,shrinkage_eye,corr_cov,80,5,10,10,0
1189,both,VISl,shrinkage_eye,corr_cov,80,5,10,20,0
1190,both,VISl,shrinkage_eye,corr_cov,80,5,10,40,0
1191,both,VISl,shrinkage_eye,corr_cov,80,5,20,10,0
1192,both,VISl,shrinkage_eye,corr_cov,80,5,20,20,0
1193,both,VISl,shrinkage_eye,corr_cov,80,5,20,40,0
1194,both,VISl,shrinkage_eye,corr_cov,80,5,40,10,0
1195,both,VISl,shrinkage_eye,corr_cov,80,5,40,20,0
1196,both,VISl,shrinkage_eye,corr_cov,80,5,40,40,0
1197,both,VISl,shrinkage_eye,corr_cov,80,10,10,10,0
1198,both,VISl,shrinkage_eye,corr_cov,80,10,10,20,0
1199,both,VISl,shrinkage_eye,corr_cov,80,10,10,40,0
1200,both,VISl,shrinkage_eye,corr_cov,80,10,20,10,0
1201,both,VISl,shrinkage_eye,corr_cov,80,10,20,20,0
1202,both,VISl,shrinkage_eye,corr_cov,80,10,20,40,0
1203,both,VISl,shrinkage_eye,corr_cov,80,10,40,10,0
1204,both,VISl,shrinkage_eye,corr_cov,80,10,40,20,0
1205,both,VISl,shrinkage_eye,corr_cov,80,10,40,40,0
1206,both,VISl,shrinkage_eye,corr_cov,80,15,10,10,0
1207,both,VISl,shrinkage_eye,corr_cov,80,15,10,20,0
1208,both,VISl,shrinkage_eye,corr_cov,80,15,10,40,0
1209,both,VISl,shrinkage_eye,corr_cov,80,15,20,10,0
1210,both,VISl,shrinkage_eye,corr_cov,80,15,20,20,0
1211,both,VISl,shrinkage_eye,corr_cov,80,15,20,40,0
1212,both,VISl,shrinkage_eye,corr_cov,80,15,40,10,0
1213,both,VISl,shrinkage_eye,corr_cov,80,15,40,20,0
1214,both,VISl,shrinkage_eye,corr_cov,80,15,40,40,0
1215,both,VISl,shrinkage_eye,cosine_cov,20,5,10,10,0
1216,both,VISl,shrinkage_eye,cosine_cov,20,5,10,20,0
1217,both,VISl,shrinkage_eye,cosine_cov,20,5,10,40,0
1218,both,VISl,shrinkage_eye,cosine_cov,20,5,20,10,0
1219,both,VISl,shrinkage_eye,cosine_cov,20,5,20,20,0
1220,both,VISl,shrinkage_eye,cosine_cov,20,5,20,40,0
1221,both,VISl,shrinkage_eye,cosine_cov,20,5,40,10,0
1222,both,VISl,shrinkage_eye,cosine_cov,20,5,40,20,0
1223,both,VISl,shrinkage_eye,cosine_cov,20,5,40,40,0
1224,both,VISl,shrinkage_eye,cosine_cov,20,10,10,10,0
1225,both,VISl,shrinkage_eye,cosine_cov,20,10,10,20,0
1226,both,VISl,shrinkage_eye,cosine_cov,20,10,10,40,0
1227,both,VISl,shrinkage_eye,cosine_cov,20,10,20,10,0
1228,both,VISl,shrinkage_eye,cosine_cov,20,10,20,20,0
1229,both,VISl,shrinkage_eye,cosine_cov,20,10,20,40,0
1230,both,VISl,shrinkage_eye,cosine_cov,20,10,40,10,0
1231,both,VISl,shrinkage_eye,cosine_cov,20,10,40,20,0
1232,both,VISl,shrinkage_eye,cosine_cov,20,10,40,40,0
1233,both,VISl,shrinkage_eye,cosine_cov,20,15,10,10,0
1234,both,VISl,shrinkage_eye,cosine_cov,20,15,10,20,0
1235,both,VISl,shrinkage_eye,cosine_cov,20,15,10,40,0
1236,both,VISl,shrinkage_eye,cosine_cov,20,15,20,10,0
1237,both,VISl,shrinkage_eye,cosine_cov,20,15,20,20,0
1238,both,VISl,shrinkage_eye,cosine_cov,20,15,20,40,0
1239,both,VISl,shrinkage_eye,cosine_cov,20,15,40,10,0
1240,both,VISl,shrinkage_eye,cosine_cov,20,15,40,20,0
1241,both,VISl,shrinkage_eye,cosine_cov,20,15,40,40,0
1242,both,VISl,shrinkage_eye,cosine_cov,40,5,10,10,0
1243,both,VISl,shrinkage_eye,cosine_cov,40,5,10,20,0
1244,both,VISl,shrinkage_eye,cosine_cov,40,5,10,40,0
1245,both,VISl,shrinkage_eye,cosine_cov,40,5,20,10,0
1246,both,VISl,shrinkage_eye,cosine_cov,40,5,20,20,0
1247,both,VISl,shrinkage_eye,cosine_cov,40,5,20,40,0
1248,both,VISl,shrinkage_eye,cosine_cov,40,5,40,10,0
1249,both,VISl,shrinkage_eye,cosine_cov,40,5,40,20,0
1250,both,VISl,shrinkage_eye,cosine_cov,40,5,40,40,0
1251,both,VISl,shrinkage_eye,cosine_cov,40,10,10,10,0
1252,both,VISl,shrinkage_eye,cosine_cov,40,10,10,20,0
1253,both,VISl,shrinkage_eye,cosine_cov,40,10,10,40,0
1254,both,VISl,shrinkage_eye,cosine_cov,40,10,20,10,0
1255,both,VISl,shrinkage_eye,cosine_cov,40,10,20,20,0
1256,both,VISl,shrinkage_eye,cosine_cov,40,10,20,40,0
1257,both,VISl,shrinkage_eye,cosine_cov,40,10,40,10,0
1258,both,VISl,shrinkage_eye,cosine_cov,40,10,40,20,0
1259,both,VISl,shrinkage_eye,cosine_cov,40,10,40,40,0
1260,both,VISl,shrinkage_eye,cosine_cov,40,15,10,10,0
1261,both,VISl,shrinkage_eye,cosine_cov,40,15,10,20,0
1262,both,VISl,shrinkage_eye,cosine_cov,40,15,10,40,0
1263,both,VISl,shrinkage_eye,cosine_cov,40,15,20,10,0
1264,both,VISl,shrinkage_eye,cosine_cov,40,15,20,20,0
1265,both,VISl,shrinkage_eye,cosine_cov,40,15,20,40,0
1266,both,VISl,shrinkage_eye,cosine_cov,40,15,40,10,0
1267,both,VISl,shrinkage_eye,cosine_cov,40,15,40,20,0
1268,both,VISl,shrinkage_eye,cosine_cov,40,15,40,40,0
1269,both,VISl,shrinkage_eye,cosine_cov,80,5,10,10,0
1270,both,VISl,shrinkage_eye,cosine_cov,80,5,10,20,0
1271,both,VISl,shrinkage_eye,cosine_cov,80,5,10,40,0
1272,both,VISl,shrinkage_eye,cosine_cov,80,5,20,10,0
1273,both,VISl,shrinkage_eye,cosine_cov,80,5,20,20,0
1274,both,VISl,shrinkage_eye,cosine_cov,80,5,20,40,0
1275,both,VISl,shrinkage_eye,cosine_cov,80,5,40,10,0
1276,both,VISl,shrinkage_eye,cosine_cov,80,5,40,20,0
1277,both,VISl,shrinkage_eye,cosine_cov,80,5,40,40,0
1278,both,VISl,shrinkage_eye,cosine_cov,80,10,10,10,0
1279,both,VISl,shrinkage_eye,cosine_cov,80,10,10,20,0
1280,both,VISl,shrinkage_eye,cosine_cov,80,10,10,40,0
1281,both,VISl,shrinkage_eye,cosine_cov,80,10,20,10,0
1282,both,VISl,shrinkage_eye,cosine_cov,80,10,20,20,0
1283,both,VISl,shrinkage_eye,cosine_cov,80,10,20,40,0
1284,both,VISl,shrinkage_eye,cosine_cov,80,10,40,10,0
1285,both,VISl,shrinkage_eye,cosine_cov,80,10,40,20,0
1286,both,VISl,shrinkage_eye,cosine_cov,80,10,40,40,0
1287,both,VISl,shrinkage_eye,cosine_cov,80,15,10,10,0
1288,both,VISl,shrinkage_eye,cosine_cov,80,15,10,20,0
1289,both,VISl,shrinkage_eye,cosine_cov,80,15,10,40,0
1290,both,VISl,shrinkage_eye,cosine_cov,80,15,20,10,0
1291,both,VISl,shrinkage_eye,cosine_cov,80,15,20,20,0
1292,both,VISl,shrinkage_eye,cosine_cov,80,15,20,40,0
1293,both,VISl,shrinkage_eye,cosine_cov,80,15,40,10,0
1294,both,VISl,shrinkage_eye,cosine_cov,80,15,40,20,0
1295,both,VISl,shrinkage_eye,cosine_cov,80,15,40,40,0
1296,fancyboot,VISl,eye,cosine,20,5,10,10,0
1297,fancyboot,VISl,eye,cosine,20,5,10,20,0
1298,fancyboot,VISl,eye,cosine,20,5,10,40,0
1299,fancyboot,VISl,eye,cosine,20,5,20,10,0
1300,fancyboot,VISl,eye,cosine,20,5,20,20,0
1301,fancyboot,VISl,eye,cosine,20,5,20,40,0
1302,fancyboot,VISl,eye,cosine,20,5,40,10,0
1303,fancyboot,VISl,eye,cosine,20,5,40,20,0
1304,fancyboot,VISl,eye,cosine,20,5,40,40,0
1305,fancyboot,VISl,eye,cosine,20,10,10,10,0
1306,fancyboot,VISl,eye,cosine,20,10,10,20,0
1307,fancyboot,VISl,eye,cosine,20,10,10,40,0
1308,fancyboot,VISl,eye,cosine,20,10,20,10,0
1309,fancyboot,VISl,eye,cosine,20,10,20,20,0
1310,fancyboot,VISl,eye,cosine,20,10,20,40,0
1311,fancyboot,VISl,eye,cosine,20,10,40,10,0
1312,fancyboot,VISl,eye,cosine,20,10,40,20,0
1313,fancyboot,VISl,eye,cosine,20,10,40,40,0
1314,fancyboot,VISl,eye,cosine,20,15,10,10,0
1315,fancyboot,VISl,eye,cosine,20,15,10,20,0
1316,fancyboot,VISl,eye,cosine,20,15,10,40,0
1317,fancyboot,VISl,eye,cosine,20,15,20,10,0
1318,fancyboot,VISl,eye,cosine,20,15,20,20,0
1319,fancyboot,VISl,eye,cosine,20,15,20,40,0
1320,fancyboot,VISl,eye,cosine,20,15,40,10,0
1321,fancyboot,VISl,eye,cosine,20,15,40,20,0
1322,fancyboot,VISl,eye,cosine,20,15,40,40,0
1323,fancyboot,VISl,eye,cosine,40,5,10,10,0
1324,fancyboot,VISl,eye,cosine,40,5,10,20,0
1325,fancyboot,VISl,eye,cosine,40,5,10,40,0
1326,fancyboot,VISl,eye,cosine,40,5,20,10,0
1327,fancyboot,VISl,eye,cosine,40,5,20,20,0
1328,fancyboot,VISl,eye,cosine,40,5,20,40,0
1329,fancyboot,VISl,eye,cosine,40,5,40,10,0
1330,fancyboot,VISl,eye,cosine,40,5,40,20,0
1331,fancyboot,VISl,eye,cosine,40,5,40,40,0
1332,fancyboot,VISl,eye,cosine,40,10,10,10,0
1333,fancyboot,VISl,eye,cosine,40,10,10,20,0
1334,fancyboot,VISl,eye,cosine,40,10,10,40,0
1335,fancyboot,VISl,eye,cosine,40,10,20,10,0
1336,fancyboot,VISl,eye,cosine,40,10,20,20,0
1337,fancyboot,VISl,eye,cosine,40,10,20,40,0
1338,fancyboot,VISl,eye,cosine,40,10,40,10,0
1339,fancyboot,VISl,eye,cosine,40,10,40,20,0
1340,fancyboot,VISl,eye,cosine,40,10,40,40,0
1341,fancyboot,VISl,eye,cosine,40,15,10,10,0
1342,fancyboot,VISl,eye,cosine,40,15,10,20,0
1343,fancyboot,VISl,eye,cosine,40,15,10,40,0
1344,fancyboot,VISl,eye,cosine,40,15,20,10,0
1345,fancyboot,VISl,eye,cosine,40,15,20,20,0
1346,fancyboot,VISl,eye,cosine,40,15,20,40,0
1347,fancyboot,VISl,eye,cosine,40,15,40,10,0
1348,fancyboot,VISl,eye,cosine,40,15,40,20,0
1349,fancyboot,VISl,eye,cosine,40,15,40,40,0
1350,fancyboot,VISl,eye,cosine,80,5,10,10,0
1351,fancyboot,VISl,eye,cosine,80,5,10,20,0
1352,fancyboot,VISl,eye,cosine,80,5,10,40,0
1353,fancyboot,VISl,eye,cosine,80,5,20,10,0
1354,fancyboot,VISl,eye,cosine,80,5,20,20,0
1355,fancyboot,VISl,eye,cosine,80,5,20,40,0
1356,fancyboot,VISl,eye,cosine,80,5,40,10,0
1357,fancyboot,VISl,eye,cosine,80,5,40,20,0
1358,fancyboot,VISl,eye,cosine,80,5,40,40,0
1359,fancyboot,VISl,eye,cosine,80,10,10,10,0
1360,fancyboot,VISl,eye,cosine,80,10,10,20,0
1361,fancyboot,VISl,eye,cosine,80,10,10,40,0
1362,fancyboot,VISl,eye,cosine,80,10,20,10,0
1363,fancyboot,VISl,eye,cosine,80,10,20,20,0
1364,fancyboot,VISl,eye,cosine,80,10,20,40,0
1365,fancyboot,VISl,eye,cosine,80,10,40,10,0
1366,fancyboot,VISl,eye,cosine,80,10,40,20,0
1367,fancyboot,VISl,eye,cosine,80,10,40,40,0
1368,fancyboot,VISl,eye,cosine,80,15,10,10,0
1369,fancyboot,VISl,eye,cosine,80,15,10,20,0
1370,fancyboot,VISl,eye,cosine,80,15,10,40,0
1371,fancyboot,VISl,eye,cosine,80,15,20,10,0
1372,fancyboot,VISl,eye,cosine,80,15,20,20,0
1373,fancyboot,VISl,eye,cosine,80,15,20,40,0
1374,fancyboot,VISl,eye,cosine,80,15,40,10,0
1375,fancyboot,VISl,eye,cosine,80,15,40,20,0
1376,fancyboot,VISl,eye,cosine,80,15,40,40,0
1377,fancyboot,VISl,eye,corr,20,5,10,10,0
1378,fancyboot,VISl,eye,corr,20,5,10,20,0
1379,fancyboot,VISl,eye,corr,20,5,10,40,0
1380,fancyboot,VISl,eye,corr,20,5,20,10,0
1381,fancyboot,VISl,eye,corr,20,5,20,20,0
1382,fancyboot,VISl,eye,corr,20,5,20,40,0
1383,fancyboot,VISl,eye,corr,20,5,40,10,0
1384,fancyboot,VISl,eye,corr,20,5,40,20,0
1385,fancyboot,VISl,eye,corr,20,5,40,40,0
1386,fancyboot,VISl,eye,corr,20,10,10,10,0
1387,fancyboot,VISl,eye,corr,20,10,10,20,0
1388,fancyboot,VISl,eye,corr,20,10,10,40,0
1389,fancyboot,VISl,eye,corr,20,10,20,10,0
1390,fancyboot,VISl,eye,corr,20,10,20,20,0
1391,fancyboot,VISl,eye,corr,20,10,20,40,0
1392,fancyboot,VISl,eye,corr,20,10,40,10,0
1393,fancyboot,VISl,eye,corr,20,10,40,20,0
1394,fancyboot,VISl,eye,corr,20,10,40,40,0
1395,fancyboot,VISl,eye,corr,20,15,10,10,0
1396,fancyboot,VISl,eye,corr,20,15,10,20,0
1397,fancyboot,VISl,eye,corr,20,15,10,40,0
1398,fancyboot,VISl,eye,corr,20,15,20,10,0
1399,fancyboot,VISl,eye,corr,20,15,20,20,0
1400,fancyboot,VISl,eye,corr,20,15,20,40,0
1401,fancyboot,VISl,eye,corr,20,15,40,10,0
1402,fancyboot,VISl,eye,corr,20,15,40,20,0
1403,fancyboot,VISl,eye,corr,20,15,40,40,0
1404,fancyboot,VISl,eye,corr,40,5,10,10,0
1405,fancyboot,VISl,eye,corr,40,5,10,20,0
1406,fancyboot,VISl,eye,corr,40,5,10,40,0
1407,fancyboot,VISl,eye,corr,40,5,20,10,0
1408,fancyboot,VISl,eye,corr,40,5,20,20,0
1409,fancyboot,VISl,eye,corr,40,5,20,40,0
1410,fancyboot,VISl,eye,corr,40,5,40,10,0
1411,fancyboot,VISl,eye,corr,40,5,40,20,0
1412,fancyboot,VISl,eye,corr,40,5,40,40,0
1413,fancyboot,VISl,eye,corr,40,10,10,10,0
1414,fancyboot,VISl,eye,corr,40,10,10,20,0
1415,fancyboot,VISl,eye,corr,40,10,10,40,0
1416,fancyboot,VISl,eye,corr,40,10,20,10,0
1417,fancyboot,VISl,eye,corr,40,10,20,20,0
1418,fancyboot,VISl,eye,corr,40,10,20,40,0
1419,fancyboot,VISl,eye,corr,40,10,40,10,0
1420,fancyboot,VISl,eye,corr,40,10,40,20,0
1421,fancyboot,VISl,eye,corr,40,10,40,40,0
1422,fancyboot,VISl,eye,corr,40,15,10,10,0
1423,fancyboot,VISl,eye,corr,40,15,10,20,0
1424,fancyboot,VISl,eye,corr,40,15,10,40,0
1425,fancyboot,VISl,eye,corr,40,15,20,10,0
1426,fancyboot,VISl,eye,corr,40,15,20,20,0
1427,fancyboot,VISl,eye,corr,40,15,20,40,0
1428,fancyboot,VISl,eye,corr,40,15,40,10,0
1429,fancyboot,VISl,eye,corr,40,15,40,20,0
1430,fancyboot,VISl,eye,corr,40,15,40,40,0
1431,fancyboot,VISl,eye,corr,80,5,10,10,0
1432,fancyboot,VISl,eye,corr,80,5,10,20,0
1433,fancyboot,VISl,eye,corr,80,5,10,40,0
1434,fancyboot,VISl,eye,corr,80,5,20,10,0
1435,fancyboot,VISl,eye,corr,80,5,20,20,0
1436,fancyboot,VISl,eye,corr,80,5,20,40,0
1437,fancyboot,VISl,eye,corr,80,5,40,10,0
1438,fancyboot,VISl,eye,corr,80,5,40,20,0
1439,fancyboot,VISl,eye,corr,80,5,40,40,0
1440,fancyboot,VISl,eye,corr,80,10,10,10,0
1441,fancyboot,VISl,eye,corr,80,10,10,20,0
1442,fancyboot,VISl,eye,corr,80,10,10,40,0
1443,fancyboot,VISl,eye,corr,80,10,20,10,0
1444,fancyboot,VISl,eye,corr,80,10,20,20,0
1445,fancyboot,VISl,eye,corr,80,10,20,40,0
1446,fancyboot,VISl,eye,corr,80,10,40,10,0
1447,fancyboot,VISl,eye,corr,80,10,40,20,0
1448,fancyboot,VISl,eye,corr,80,10,40,40,0
1449,fancyboot,VISl,eye,corr,80,15,10,10,0
1450,fancyboot,VISl,eye,corr,80,15,10,20,0
1451,fancyboot,VISl,eye,corr,80,15,10,40,0
1452,fancyboot,VISl,eye,corr,80,15,20,10,0
1453,fancyboot,VISl,eye,corr,80,15,20,20,0
1454,fancyboot,VISl,eye,corr,80,15,20,40,0
1455,fancyboot,VISl,eye,corr,80,15,40,10,0
1456,fancyboot,VISl,eye,corr,80,15,40,20,0
1457,fancyboot,VISl,eye,corr,80,15,40,40,0
1458,fancyboot,VISl,eye,corr_cov,20,5,10,10,0
1459,fancyboot,VISl,eye,corr_cov,20,5,10,20,0
1460,fancyboot,VISl,eye,corr_cov,20,5,10,40,0
1461,fancyboot,VISl,eye,corr_cov,20,5,20,10,0
1462,fancyboot,VISl,eye,corr_cov,20,5,20,20,0
1463,fancyboot,VISl,eye,corr_cov,20,5,20,40,0
1464,fancyboot,VISl,eye,corr_cov,20,5,40,10,0
1465,fancyboot,VISl,eye,corr_cov,20,5,40,20,0
1466,fancyboot,VISl,eye,corr_cov,20,5,40,40,0
1467,fancyboot,VISl,eye,corr_cov,20,10,10,10,0
1468,fancyboot,VISl,eye,corr_cov,20,10,10,20,0
1469,fancyboot,VISl,eye,corr_cov,20,10,10,40,0
1470,fancyboot,VISl,eye,corr_cov,20,10,20,10,0
1471,fancyboot,VISl,eye,corr_cov,20,10,20,20,0
1472,fancyboot,VISl,eye,corr_cov,20,10,20,40,0
1473,fancyboot,VISl,eye,corr_cov,20,10,40,10,0
1474,fancyboot,VISl,eye,corr_cov,20,10,40,20,0
1475,fancyboot,VISl,eye,corr_cov,20,10,40,40,0
1476,fancyboot,VISl,eye,corr_cov,20,15,10,10,0
1477,fancyboot,VISl,eye,corr_cov,20,15,10,20,0
1478,fancyboot,VISl,eye,corr_cov,20,15,10,40,0
1479,fancyboot,VISl,eye,corr_cov,20,15,20,10,0
1480,fancyboot,VISl,eye,corr_cov,20,15,20,20,0
1481,fancyboot,VISl,eye,corr_cov,20,15,20,40,0
1482,fancyboot,VISl,eye,corr_cov,20,15,40,10,0
1483,fancyboot,VISl,eye,corr_cov,20,15,40,20,0
1484,fancyboot,VISl,eye,corr_cov,20,15,40,40,0
1485,fancyboot,VISl,eye,corr_cov,40,5,10,10,0
1486,fancyboot,VISl,eye,corr_cov,40,5,10,20,0
1487,fancyboot,VISl,eye,corr_cov,40,5,10,40,0
1488,fancyboot,VISl,eye,corr_cov,40,5,20,10,0
1489,fancyboot,VISl,eye,corr_cov,40,5,20,20,0
1490,fancyboot,VISl,eye,corr_cov,40,5,20,40,0
1491,fancyboot,VISl,eye,corr_cov,40,5,40,10,0
1492,fancyboot,VISl,eye,corr_cov,40,5,40,20,0
1493,fancyboot,VISl,eye,corr_cov,40,5,40,40,0
1494,fancyboot,VISl,eye,corr_cov,40,10,10,10,0
1495,fancyboot,VISl,eye,corr_cov,40,10,10,20,0
1496,fancyboot,VISl,eye,corr_cov,40,10,10,40,0
1497,fancyboot,VISl,eye,corr_cov,40,10,20,10,0
1498,fancyboot,VISl,eye,corr_cov,40,10,20,20,0
1499,fancyboot,VISl,eye,corr_cov,40,10,20,40,0
1500,fancyboot,VISl,eye,corr_cov,40,10,40,10,0
1501,fancyboot,VISl,eye,corr_cov,40,10,40,20,0
1502,fancyboot,VISl,eye,corr_cov,40,10,40,40,0
1503,fancyboot,VISl,eye,corr_cov,40,15,10,10,0
1504,fancyboot,VISl,eye,corr_cov,40,15,10,20,0
1505,fancyboot,VISl,eye,corr_cov,40,15,10,40,0
1506,fancyboot,VISl,eye,corr_cov,40,15,20,10,0
1507,fancyboot,VISl,eye,corr_cov,40,15,20,20,0
1508,fancyboot,VISl,eye,corr_cov,40,15,20,40,0
1509,fancyboot,VISl,eye,corr_cov,40,15,40,10,0
1510,fancyboot,VISl,eye,corr_cov,40,15,40,20,0
1511,fancyboot,VISl,eye,corr_cov,40,15,40,40,0
1512,fancyboot,VISl,eye,corr_cov,80,5,10,10,0
1513,fancyboot,VISl,eye,corr_cov,80,5,10,20,0
1514,fancyboot,VISl,eye,corr_cov,80,5,10,40,0
1515,fancyboot,VISl,eye,corr_cov,80,5,20,10,0
1516,fancyboot,VISl,eye,corr_cov,80,5,20,20,0
1517,fancyboot,VISl,eye,corr_cov,80,5,20,40,0
1518,fancyboot,VISl,eye,corr_cov,80,5,40,10,0
1519,fancyboot,VISl,eye,corr_cov,80,5,40,20,0
1520,fancyboot,VISl,eye,corr_cov,80,5,40,40,0
1521,fancyboot,VISl,eye,corr_cov,80,10,10,10,0
1522,fancyboot,VISl,eye,corr_cov,80,10,10,20,0
1523,fancyboot,VISl,eye,corr_cov,80,10,10,40,0
1524,fancyboot,VISl,eye,corr_cov,80,10,20,10,0
1525,fancyboot,VISl,eye,corr_cov,80,10,20,20,0
1526,fancyboot,VISl,eye,corr_cov,80,10,20,40,0
1527,fancyboot,VISl,eye,corr_cov,80,10,40,10,0
1528,fancyboot,VISl,eye,corr_cov,80,10,40,20,0
1529,fancyboot,VISl,eye,corr_cov,80,10,40,40,0
1530,fancyboot,VISl,eye,corr_cov,80,15,10,10,0
1531,fancyboot,VISl,eye,corr_cov,80,15,10,20,0
1532,fancyboot,VISl,eye,corr_cov,80,15,10,40,0
1533,fancyboot,VISl,eye,corr_cov,80,15,20,10,0
1534,fancyboot,VISl,eye,corr_cov,80,15,20,20,0
1535,fancyboot,VISl,eye,corr_cov,80,15,20,40,0
1536,fancyboot,VISl,eye,corr_cov,80,15,40,10,0
1537,fancyboot,VISl,eye,corr_cov,80,15,40,20,0
1538,fancyboot,VISl,eye,corr_cov,80,15,40,40,0
1539,fancyboot,VISl,eye,cosine_cov,20,5,10,10,0
1540,fancyboot,VISl,eye,cosine_cov,20,5,10,20,0
1541,fancyboot,VISl,eye,cosine_cov,20,5,10,40,0
1542,fancyboot,VISl,eye,cosine_cov,20,5,20,10,0
